tweets,id,len,date,source,likes,retweets,polarity,sentiment,companies
Do not take profits yet in WYNN and a host of other thoughts on today s club call at 11 30 trial join don t miss,1430464501653049345,142,2021-08-25 09:38:08,TweetDeck,74,4,0.8,spositive,None
Gamestop off of BBY i wish they would talk about doing something together Just difficult to think how they can pair Anyone have any ideas By the way i am NOT anti GME or anti AMC and don t know how that started,1430269554404569088,220,2021-08-24 20:43:29,TweetDeck,397,13,0.0,neutral,None
I am getting a lot of anti vax mentions but I don t mind because most of them are respectable I think it is irresponsible to NOT get vaccinated and others thing it is irresponsible to insist on it But if you know long vaxers as i do you would think twice about your stance,1430255701860012037,274,2021-08-24 19:48:26,TweetDeck,701,17,1.0,spositive,None
Disney Cruise Line to require proof of vaccinations for passengers on cruises to The Bahamas from Florida,1430255057468002313,129,2021-08-24 19:45:53,Buffer,210,15,0.5,positive,Disney
I wish we didn t the numbers say that we do,1430255038967029761,70,2021-08-24 19:45:48,TweetDeck,155,9,0.0,neutral,None
Anti vaxers great legacy,1430241756742918144,52,2021-08-24 18:53:02,Buffer,538,78,1.0,spositive,None
As XPO Logistics Spins Off GXO Logistics Let s Check the Charts,1430241250201022467,102,2021-08-24 18:51:01,Buffer,35,4,0.0,neutral,None
No i don t think WYNN is done Best way to play china call tomorrow will emphasize it,1430222181586321422,113,2021-08-24 17:35:14,TweetDeck,55,7,0.03333333333333333,wpositive,None
It still has a yield over 3 25 and I love it,1430211076143075329,69,2021-08-24 16:51:07,Twitter Web App,165,18,-0.05,wnegative,None
RT Y realness I started investing last March To gain knowledge I watched and,1430202296252653568,140,2021-08-24 16:16:13,Twitter for iPhone,0,4,-0.07777777777777779,wnegative,None
It Might Be Unwise to Buy Best Buy Now,1430183967379103747,74,2021-08-24 15:03:24,Buffer,45,6,-0.4,negative,None
As i said last nigh two weeks of Chinese gains and then kaching kaching,1430183563207512074,74,2021-08-24 15:01:47,TweetDeck,155,13,0.0,neutral,None
I am totally in to the idea that someone wants to boycott my club because of my vax stand Now there s a cause I need every subscriber so i will go pro covid no thanks I will leave that to others,1430183380902100996,226,2021-08-24 15:01:04,TweetDeck,75,4,-0.009595959595959616,wnegative,None
The Constitution spells out the vaccination case in its preamble This is a place to be passionate bit not scatological to be understanding of the polio smallpox implications of the anti vax stand,1430182544687915009,199,2021-08-24 14:57:44,TweetDeck,185,15,0.425,positive,None
At last the utilities are turning down,1430182016918736912,41,2021-08-24 14:55:38,TweetDeck,65,3,0.2,wpositive,None
Yes can t believe they didn t have it I am discovering over and over again that people i thought were vaccinated weren t What a farce Was my CVS jabber vaccinated,1430180797705818117,191,2021-08-24 14:50:48,TweetDeck,198,15,-0.10714285714285715,wnegative,None
Trolls one by one Twitter and i are taking you on and you will lose So get diversified and move on,1430180327130009607,105,2021-08-24 14:48:56,TweetDeck,249,6,0.8,spositive,None
RT BA BBY and PFE breaks down the markets live,1430169245460148242,102,2021-08-24 14:04:54,Twitter Web App,0,3,0.28125,wpositive,None
RT Today on TheStreetLive with BA BBY PANW Impact of full PFE vaccine approval Much More Strea,1430166995299880966,140,2021-08-24 13:55:57,Twitter Web App,0,5,0.0,neutral,None
who amongst you wants to give us covid,1430158383613718530,39,2021-08-24 13:21:44,TweetDeck,132,8,0.3952380952380952,positive,None
i want every one of you to respond so i know that you are watching and urging the protection of the unvaccinated class YOU ARE ON THE WRONG SIDE OF HISTORY Get on the right side,1430157377052024834,179,2021-08-24 13:17:44,TweetDeck,2305,123,0.5,positive,None
i welcome those who favor the protection of the unvaccinated,1430156995596886030,60,2021-08-24 13:16:13,TweetDeck,431,17,0.0,neutral,None
Lyft looks like it has formed a major top pattern,1430152809505247234,88,2021-08-24 12:59:35,Buffer,19,2,0.002777777777777782,wpositive,None
Comirnaty Semiconductor Palooza Infrastructure Snag Trading Cybersecurity with your Market Recon,1430141185289605159,135,2021-08-24 12:13:23,Buffer,20,2,0.0,neutral,None
ARK right back into incredible is she buying them all,1430131328725536781,80,2021-08-24 11:34:13,TweetDeck,230,9,0.5,positive,None
Yes my family is from 10th and Reed we rock Love South Philly always will,1430115075403231250,105,2021-08-24 10:29:38,TweetDeck,53,4,0.5,positive,None
then listen to our call tomorrow for and we will talk about what patience meant to CCI and NUE,1430077259109519363,144,2021-08-24 07:59:22,TweetDeck,44,1,-0.3,negative,None
VP on China TOUGH and on human rights we will not have detente any time soon and yet everyone is jazzed about the Chinese stocks again after the JD led reversal Enjoy them while you can,1430076867810316296,192,2021-08-24 07:57:49,TweetDeck,144,10,0.050925925925925895,wpositive,None
Still reliving that PANW smackdown of the rest of the group,1430076383875715088,61,2021-08-24 07:55:54,TweetDeck,53,2,0.6333333333333334,spositive,None
Jimmy Chill s none better for dinner and doing homework with,1429947168232722435,88,2021-08-23 23:22:26,Twitter for iPhone,327,6,0.0,neutral,None
Always glad to have a beast on my side,1429938978128551941,65,2021-08-23 22:49:54,TweetDeck,79,3,-0.13333333333333333,wnegative,None
common prosperity,1429938798377508869,45,2021-08-23 22:49:11,TweetDeck,114,16,0.55,positive,None
I promise to work hard not to let you down I study everything i can to try to help and i am grateful for your kind words,1429938717653880834,146,2021-08-23 22:48:51,TweetDeck,180,5,0.0,neutral,None
Yes PANW is that good a story It was a breakout quarter with a huge customer win biggest i have ever heard of in the space,1429937749453377539,126,2021-08-23 22:45:01,TweetDeck,146,17,0.0,neutral,None
trolls overwhelmed by goodness today thank you,1429898412909023232,49,2021-08-23 20:08:42,TweetDeck,596,19,-0.4,negative,None
Holy cow showing Lisa,1429897402148958209,49,2021-08-23 20:04:41,TweetDeck,143,2,0.0,neutral,None
I think there is a nice mix of investing and trading on which is why it is so enjoyable,1429897252169035779,144,2021-08-23 20:04:05,TweetDeck,61,1,0.028888888888888874,wpositive,None
Should I Be Worried About My AMC Stock Asks a Reader,1429895011030740992,94,2021-08-23 19:55:11,Buffer,59,10,0.6,positive,None
He has been faithful I don t have enough fingers and toes to count the obituaries for FAANG i hear by the week As the creator of FANG and FAANG i have been all in for ages,1429894431931576323,223,2021-08-23 19:52:53,TweetDeck,48,0,0.1,wpositive,None
listen to this man the correction is in force Every day We are as defenseless as that poor kitty against the SPAC ers,1429893428104544257,139,2021-08-23 19:48:54,TweetDeck,17,1,0.11818181818181818,wpositive,None
we believe in fostering cats,1429865008490483722,54,2021-08-23 17:55:58,Twitter for iPhone,1434,25,0.0,neutral,None
thank you all for the kind words breaking up the disgusting nature of the vast majority of mentions I think they do it to wear me down Good luck,1429842574748143619,147,2021-08-23 16:26:49,TweetDeck,1076,23,0.0,neutral,None
loving Joe T s choice of Seagen on,1429842275564146690,83,2021-08-23 16:25:38,TweetDeck,34,1,-0.5,negative,None
RT Don t stop You re my hero I m just a young investor getting started but man have I been working like you do,1429840411561021450,140,2021-08-23 16:18:13,Twitter for iPhone,0,2,0.0,neutral,None
RT I for one want to thank you I m new at this I ve made some mistakes early but that was because I was looking for,1429840405688950784,140,2021-08-23 16:18:12,Twitter for iPhone,0,1,0.8,spositive,None
Charts Are Firming Ahead of Earnings,1429838092672851973,99,2021-08-23 16:09:01,Buffer,46,1,0.2928571428571428,wpositive,None
The Bob Lang Faithful return to for a terrific evening,1429837983822360578,106,2021-08-23 16:08:35,Twitter Web App,64,5,-0.009595959595959616,wnegative,None
the evil mentioners are praying i will retweet them as emblematic of what i have to go through each day No such luck,1429819796015697929,117,2021-08-23 14:56:18,TweetDeck,248,6,0.3181818181818182,positive,None
every morning clock work,1429819554272792577,51,2021-08-23 14:55:21,TweetDeck,34,1,0.0,neutral,None
and proud you should be You are what is great about America,1429819380628590596,85,2021-08-23 14:54:39,TweetDeck,117,9,0.0,neutral,None
Did a piece this morning on about how Jay Powell will be right Worth a read,1429819236734709762,102,2021-08-23 14:54:05,TweetDeck,48,2,0.5,positive,None
RT Bitcoin PFE and GM breaks down the markets live,1429806522071228416,106,2021-08-23 14:03:34,Twitter Web App,0,7,-0.125,wnegative,None
RT Today on TheStreetLive with Bitcoin PYPL PFE GM TSLA Much More Stream Live,1429804741148782599,140,2021-08-23 13:56:29,Twitter Web App,0,7,0.0,neutral,None
I am NOT done,1429792623326334980,13,2021-08-23 13:08:20,TweetDeck,696,36,0.1472222222222222,wpositive,None
Nvidia Taking Another Look at Its Bullish Charts,1429792377233870851,89,2021-08-23 13:07:21,Buffer,93,5,0.22499999999999998,wpositive,None
they must it is so horrendous and pornographic and demeaning to women it is an imperative I believe i have been attacked more than anyone on twitter,1429790718952939525,179,2021-08-23 13:00:46,TweetDeck,90,8,-0.5,negative,None
I will never quit Twitter However i will insist that Twitter itself mind my mentions to eliminate the endless pornographic drawings and lies and suppositions that are libelous,1429789924530827265,180,2021-08-23 12:57:36,TweetDeck,1167,49,0.8,spositive,None
Henri Fiscal and Monetary Uncertainty Vaccine Update Trading Nvidia and AMD with your Market Recon,1429780230508527625,137,2021-08-23 12:19:05,Buffer,36,5,0.0,neutral,None
S amp P down 1 last week cyclicals down 6 thank you David Kostin and it s bouncing again but it is being led by health care because of Pfizer incredible,1429738185341521926,169,2021-08-23 09:32:01,TweetDeck,147,10,0.0,neutral,Pfizer
Oil Bitcoin and China rally all good for stocks after a really torturous route for the cyclicals last week Watch money pour back into them,1429728281079734274,140,2021-08-23 08:52:39,TweetDeck,363,36,0.0,neutral,None
this gets us out of our dilemma But getting people to take one s been difficult,1429727831404290052,107,2021-08-23 08:50:52,TweetDeck,89,6,0.2857142857142857,wpositive,None
Redoubtable Bitcoin truly impressive for another weekend run,1429727292280946688,66,2021-08-23 08:48:44,TweetDeck,761,49,0.5,positive,None
done,1429594730128711680,28,2021-08-23 00:01:58,Twitter for iPhone,599,10,-0.17857142857142858,wnegative,None
getting there,1429498773672185857,37,2021-08-22 17:40:41,Twitter for iPhone,290,6,0.7,spositive,None
this is what home grown means i wonder if my pals at wall street bets understand this process,1429465005439782914,119,2021-08-22 15:26:30,Twitter for iPhone,649,20,-0.125,wnegative,None
either do it right or don t do it at all,1429464079182319616,64,2021-08-22 15:22:49,Twitter for iPhone,487,13,0.0,neutral,None
let the saucing commence for Lisa s None Better,1429463121874325505,72,2021-08-22 15:19:01,Twitter for iPhone,293,4,0.4893939393939393,positive,None
RT So sad for all my Hawaiiian friends No ICU or hospital beds left So many hotel workers are so sick No controls in place Ma,1429226923994005509,140,2021-08-21 23:40:27,TweetDeck,0,280,0.8,spositive,None
RT 56 Looking really good Jim,1428899765778108418,54,2021-08-21 02:00:26,Twitter for iPhone,0,2,0.2,wpositive,None
Jimmy Chill s endless harvest,1428850062625579009,54,2021-08-20 22:42:56,Twitter for iPhone,1582,18,-0.5,negative,None
It does feel as if we are over the hump in Paypal and the stock is digesting the EBAY break up,1428778447648796673,95,2021-08-20 17:58:21,TweetDeck,226,16,0.41500000000000004,positive,None
I remain resolute that Abbott Labs is the best way to invest in this tenuous moment I will be talking about it on the AAPlus call next Wednesday Thanks for all of the kind words club members I will do my best to live up to your kindness,1428747366845267978,266,2021-08-20 15:54:51,TweetDeck,121,5,-0.15555555555555559,wnegative,None
RT Great show Keep up the great work,1428727621190406144,89,2021-08-20 14:36:24,Twitter for iPhone,0,1,0.3181818181818182,positive,None
RT Thank you for the years of advice You re very much appreciated,1428727288858910726,88,2021-08-20 14:35:04,Twitter for iPhone,0,2,0.0,neutral,None
It is difficult to see how Nvidia can be stopped here,1428721503630209031,54,2021-08-20 14:12:05,TweetDeck,1263,61,-0.15,wnegative,None
RT Have you fixed Intel manufacturing issues We feel very good very confident the team is back to w,1428408866983788548,140,2021-08-19 17:29:47,TweetDeck,0,8,0.5633333333333334,positive,Intel
RT NVDA FB and HOOD Jim Cramer breaks down the market on TheStreetLive,1428371538311630848,115,2021-08-19 15:01:27,Twitter Web App,0,11,0.0,neutral,None
RT Today on TheStreetLive with NVDA HOOD FB Much More Stream Live,1428357247671828493,132,2021-08-19 14:04:40,Twitter Web App,0,4,0.0,neutral,None
Cummins Has Corrected But Don t Be in a Hurry to Buy Its Shares,1428331360545017867,103,2021-08-19 12:21:48,Buffer,49,4,-0.07777777777777779,wnegative,None
RT AAII Bulls 4 to 33 Bears 4 to 35 Bulls were 30 in mid July Bears were 38 in late Jan,1428312632554106880,129,2021-08-19 11:07:23,TweetDeck,0,10,-0.2,wnegative,None
Watch Macy s looks very strong,1428311110638313480,34,2021-08-19 11:01:20,TweetDeck,122,9,0.0,neutral,None
But it has been like this since 2011 not acceptable answer,1428306301550006273,84,2021-08-19 10:42:13,TweetDeck,50,2,0.0,neutral,None
Ask yourself if the Fed is causing Europe to be hammered,1428297166443929603,56,2021-08-19 10:05:55,TweetDeck,178,10,0.2066666666666667,wpositive,None
We simply do not talk about how Europe is bringing us down almost every day,1428296695276769289,78,2021-08-19 10:04:03,TweetDeck,622,41,0.6000000000000001,spositive,None
the oil collapse is only disconcerting to those who think that Powell is doing a poor job reining in inflation,1428296469329678345,111,2021-08-19 10:03:09,TweetDeck,100,7,0.0,neutral,None
I like this too,1428288712589389830,40,2021-08-19 09:32:20,TweetDeck,62,3,0.0,neutral,None
i like this,1428288662907887619,35,2021-08-19 09:32:08,TweetDeck,82,8,,,None
This is an amazing company I had Agilent on last night which has a somewhat competing product I believe the Chinese will adopt these methods very quickly at their giant hospitals for 500 000 people each,1428262861248344069,245,2021-08-19 07:49:36,TweetDeck,41,3,,,None
Nvidia s conference call dazzled If you get a chance read what Jensen says at the end of the call about the omniverse I reiterate that Jensen is not of this world He is so much more wise than anyone i have ever met or talked to Filled with wisdom and joy NVDA,1428168703506591744,265,2021-08-19 01:35:27,TweetDeck,1268,111,,,None
